Date,Close,High,Low,Open,Volume,Lag_1,Lag_5,Lag_30,MA50,MA200,RSI,Daily_Return,Log_Return,Volatility,Day_of_Week,Month,Year,STD50,Bollinger_Upper,Bollinger_Lower,Stochastic_Oscillator
1995-11-21,0.2909107208251953,0.2918521006326131,0.2852623162823754,0.2918521006326131,191609600,0.2900073528289795,0.3115939199924469,0.2604436874389648,0.279384850859642,0.3060514667630195,60.60637588569967,0.0031149830768206,0.0031101415685748,0.123834797639812,1,11,1995,0.0150192656836299,0.3094233822269018,0.2493463194923821,43.32520813532653
1995-11-22,0.2909107208251953,0.2956176952812721,0.2899693158781148,0.2909107208251953,98806400,0.2909107208251953,0.3078391849994659,0.2618513703346252,0.278839800953865,0.3059305864572524,60.60637588569967,0.0,0.0,0.123875436042212,2,11,1995,0.014046256556113,0.3069323140660911,0.2507472878416388,43.32520813532653
1995-11-24,0.3026791214942932,0.3040912166813163,0.2918521701254912,0.2927935752967295,109950400,0.2909107208251953,0.2998621463775635,0.2651360630989074,0.2788867557048797,0.305819678902626,66.6670136962152,0.0404536506448292,0.0396568205877137,0.1287960138451662,4,11,1995,0.0141232791371895,0.3071333139792587,0.2506401974305007,64.28928413982678
1995-11-27,0.2965598702430725,0.3059738416051059,0.2965598702430725,0.3059738416051059,115875200,0.3026791214942932,0.3012698888778686,0.2702985107898712,0.2794307523965835,0.3056735210120677,56.45799938152003,-0.0202169585434589,-0.0204241180959125,0.1301673586576709,0,11,1995,0.0142718987684294,0.3079745499334425,0.2508869548597245,39.95511615394494
1995-11-28,0.3012669682502746,0.3022083481004315,0.2956177087024459,0.2965599684408354,176288000,0.2965598702430725,0.2900073528289795,0.2712369859218597,0.2799468892812728,0.3055464200675487,52.5608222756625,0.0158723363459256,0.015747688058436,0.1307819431032078,1,11,1995,0.0145885069365444,0.3091239031543616,0.2507698754081841,47.29590184829186
1995-11-29,0.2956177294254303,0.3022083692854237,0.2937349444534685,0.3022083692854237,105268800,0.3012669682502746,0.2909107208251953,0.2749908864498138,0.2803406560420989,0.3054214058816432,52.54809990379006,-0.0187516037939853,-0.0189296443265848,0.1322080453330159,2,11,1995,0.014742749532841,0.3098261551077811,0.2508551569764168,30.60164036023856
1995-11-30,0.2871451377868652,0.293734922403552,0.2862037328017204,0.2927935174184071,174854400,0.2956177294254303,0.2909107208251953,0.2806217670440674,0.28058374106884,0.3052680338919162,44.55370505978265,-0.028660634309832,-0.0290793705264249,0.1345023848961949,3,11,1995,0.01475293879145,0.31008961865174,0.2510778634859399,5.563991097888892
1995-12-01,0.2833795547485351,0.2880865547299751,0.2796131050427162,0.2862037446815332,204209600,0.2871451377868652,0.3026791214942932,0.2609128952026367,0.2806952059268951,0.3050724957883358,40.45014374966483,-0.0131138666228264,-0.0132006125897112,0.1121085218041995,4,12,1995,0.0147525799795117,0.3102003658859186,0.2511900459678716,9.538064448820956
1995-12-04,0.2975013256072998,0.302208299520429,0.2937348766445692,0.302208299520429,480681600,0.2833795547485351,0.2965598702430725,0.2637282311916351,0.281079723238945,0.3049732381105423,44.4449963223794,0.0498334146628751,0.0486314988807371,0.1209558311792624,0,12,1995,0.0149376185824096,0.3109549604037643,0.2512044860741256,45.2996890828326
1995-12-05,0.2975013256072998,0.3003255149831093,0.2880864978929504,0.2899692824302701,363596800,0.2975013256072998,0.3012669682502746,0.2637282311916351,0.2813961923122405,0.3049299830198287,41.182137258872785,0.0,0.0,0.1209558311792624,1,12,1995,0.0151170896707215,0.3116303716536835,0.2511620129707975,50.0583563069057
1995-12-06,0.2918521165847778,0.3003255660408512,0.2890279267288335,0.2993841610423152,201107200,0.2975013256072998,0.2956177294254303,0.2637282311916351,0.2816207993030548,0.3048654834926128,40.22841063055191,-0.0189888532798638,-0.0191714568716071,0.1231144941009253,2,12,1995,0.0151886086533457,0.3119980166097463,0.2512435819963632,38.26984362034772
1995-12-07,0.2904400825500488,0.2918521777740788,0.2852623916820492,0.2918521777740788,141926400,0.2918521165847778,0.2871451377868652,0.2609128952026367,0.2819860917329788,0.3048172566294669,43.73856252643984,-0.0048381832938286,-0.004849925190897,0.1225563161420148,3,12,1995,0.0151764393277539,0.3123389703884867,0.2516332130774708,41.07236336779764
1995-12-08,0.2965598702430725,0.2965598702430725,0.2852622347765535,0.2918520172439424,141355200,0.2904400825500488,0.2833795547485351,0.2618513703346252,0.2822485309839248,0.3048439666628837,47.05442937094117,0.0210707407851296,0.0208518225660519,0.1237683488168127,4,12,1995,0.0153148818882027,0.3128782947603303,0.2516187672075193,64.28790470344899
1995-12-11,0.2909107208251953,0.2984427397313806,0.2890279109310344,0.2975013599239628,111652800,0.2965598702430725,0.2975013256072998,0.2609128952026367,0.2824730801582336,0.3048704306781291,50.60761271865398,-0.0190489340761004,-0.0192327024918011,0.1257527759058744,0,12,1995,0.0153587484656311,0.3131905770894958,0.2517555832269713,42.85773941005143
1995-12-12,0.2862036526203155,0.2909106510876867,0.2862036526203155,0.2909106510876867,177553600,0.2909107208251953,0.2975013256072998,0.2646667659282684,0.2825471627712249,0.3048266884684562,46.98810022795721,-0.0161804562978215,-0.0163127892945526,0.1267884691425174,1,12,1995,0.0153678093370285,0.313282781445282,0.2518115440971679,25.001378705792312
1995-12-13,0.2890279591083526,0.2937349594886898,0.2767889385663374,0.2880865791440187,684902400,0.2862036526203155,0.2918521165847778,0.2726446986198425,0.282677731513977,0.3047784002125263,48.83730603209492,0.0098681706616228,0.0098197982367536,0.1239205917546283,2,12,1995,0.0153951056818638,0.3134679428777047,0.2518875201502493,41.93613569919078
1995-12-14,0.2880864441394806,0.2965598654343017,0.2862036348138107,0.2927934171743451,333502400,0.2890279591083526,0.2904400825500488,0.2749908864498138,0.282977180480957,0.304725404381752,39.59725697600259,-0.0032575221157723,-0.0032628393915087,0.1238311872843898,3,12,1995,0.0153508361242179,0.313678852729393,0.252275508232521,38.71010144572305
1995-12-15,0.2654912173748016,0.2758474497039118,0.2589014339270541,0.2673740270111062,726880000,0.2880864441394806,0.2965598702430725,0.2749908864498138,0.2828059566020965,0.3045500998198985,32.06499804046585,-0.0784321068357498,-0.0816788277938025,0.1492235131893331,4,12,1995,0.015499441620105,0.3138048398423066,0.2518070733618863,15.21646219760482
1995-12-18,0.2428961396217346,0.265491404721148,0.2400719483140215,0.2645500243783616,666534400,0.2654912173748016,0.2909107208251953,0.2740524113178253,0.2823048484325408,0.3042804870009422,22.072057684476192,-0.0851066863020514,-0.0889478175560026,0.1731487163219552,0,12,1995,0.0163700737446021,0.3150449959217452,0.2495647009433365,4.545146411012138
1995-12-19,0.2466624826192855,0.2504280777524452,0.242896032737486,0.2466624826192855,430864000,0.2428961396217346,0.2862036526203155,0.2862533330917358,0.2820104542374611,0.3040833763033151,26.147238535092853,0.0155059812947884,0.0153869920207479,0.1673345708055295,1,12,1995,0.0168784814778261,0.3157674171931134,0.2482534912818087,10.606567938582748
1995-12-20,0.2457210719585418,0.2532522620534534,0.2447796920514269,0.2523108570066731,365736000,0.2466624826192855,0.2890279591083526,0.2975158095359802,0.2817160019278526,0.3038348876684903,28.218147456309723,-0.0038165944441447,-0.003823896225266,0.1611768558045136,2,12,1995,0.0173832739458705,0.3164825498195937,0.2469494540361116,9.091495613823138
1995-12-21,0.2447796612977981,0.246662446015144,0.2381890223290811,0.246662446015144,332875200,0.2457210719585418,0.2880864441394806,0.2918843030929565,0.281374567747116,0.3035746924579143,29.08189328611786,-0.0038312166443036,-0.0038385745539677,0.1606513140372331,3,12,1995,0.0179401460910245,0.3172548599291651,0.2454942755650669,10.294772540180633
1995-12-22,0.2428961396217346,0.2476039966433904,0.2419547592789482,0.2457211856784637,234662400,0.2447796612977981,0.2654912173748016,0.2956388592720032,0.2809297692775725,0.3033144126832485,15.882872559472574,-0.0076947637972748,-0.007724521241514,0.1594935285674826,4,12,1995,0.0186140178472463,0.3181578049720652,0.2437017335830798,7.575441135715854
1995-12-26,0.2414838969707489,0.2447796563323391,0.2391303972670616,0.2447796563323391,139507200,0.2428961396217346,0.2428961396217346,0.2984544038772583,0.2803534770011902,0.3030984091758728,15.607443563237569,-0.0058141831862169,-0.005831151351927,0.1586343596742808,1,12,1995,0.0193801649632233,0.3191138069276368,0.2415931470747435,5.3026358481598
1995-12-27,0.2438383102416992,0.2513695010543105,0.2400718600866916,0.2419546703596783,268564800,0.2414838969707489,0.2466624826192855,0.306900680065155,0.279805503487587,0.3030108523368835,19.27844165334062,0.0097497733823448,0.0097025510318921,0.1554967304232277,2,12,1995,0.0200199809126389,0.3198454653128649,0.2397655416623089,9.375832987862257
1995-12-28,0.2410132139921188,0.2466624480796137,0.2400718090557355,0.241954618928502,249995200,0.2438383102416992,0.2457210719585418,0.3115939199924469,0.2791259500384331,0.3029091700166463,18.936023200063076,-0.0115859408916509,-0.0116535808608418,0.1537238094365002,3,12,1995,0.0207500940218897,0.3206261380822126,0.2376257619946536,4.687165846019537
1995-12-29,0.2400718480348587,0.2438382980007869,0.2381890629960573,0.2410132531240926,304136000,0.2410132139921188,0.2447796612977981,0.3078391849994659,0.2783149516582489,0.3027934479713439,12.026466147096356,-0.0039058686520436,-0.0039135164777711,0.1537462607351349,4,12,1995,0.0214703655235864,0.3212556827054218,0.2353742206110759,3.1248291175238805
1996-01-02,0.2419546246528625,0.2428960044718553,0.2391304097768952,0.2428960044718553,139294400,0.2400718480348587,0.2428961396217346,0.2998621463775635,0.2779357862472534,0.3026918061077594,15.334325452932276,0.0078425547743956,0.0078119617890425,0.1534017845230295,1,1,1996,0.0219460873183807,0.3218279608840149,0.2340436116104918,6.451170007932622
1996-01-03,0.2419546246528625,0.2476038588740116,0.240071814735551,0.2410132196942067,429833600,0.2419546246528625,0.2414838969707489,0.3012698888778686,0.2775003141164779,0.302585497945547,16.42953882051812,0.0,0.0,0.1530991474284755,2,1,1996,0.0224441321138723,0.3223885783442226,0.2326120498887333,6.451170007932622
1996-01-04,0.2377182692289352,0.2438382173232379,0.2363061746321303,0.2438382173232379,300182400,0.2419546246528625,0.2438383102416992,0.2900073528289795,0.2769801148772239,0.3024206700176,11.889362178755531,-0.01750888386616,-0.0176639773825626,0.1501834162180742,3,1,1996,0.0230627470246479,0.3231056089265198,0.230854620827928,2.343581908436384
1996-01-05,0.2579601109027862,0.2579601109027862,0.2363062366707036,0.2381890467205183,445928000,0.2377182692289352,0.2410132139921188,0.2909107208251953,0.276864752471447,0.3022893806546926,32.60947354911778,0.0851505512786527,0.0817187343054197,0.1741208132706569,4,1,1996,0.023144668104436,0.323154088680319,0.2305754162625749,54.76286799387805
1996-01-08,0.2607842683792114,0.2673740524540332,0.2560764142317038,0.2598428634714764,121340800,0.2579601109027862,0.2400718480348587,0.2909107208251953,0.2768621799349784,0.3022072160989045,46.4792597348171,0.0109480394722327,0.0108885435367781,0.1747194576096078,0,1,1996,0.0231464844198763,0.3231551487747311,0.2305692110952257,78.78907560858262
1996-01-09,0.2466624826192855,0.2607843128323575,0.2466624826192855,0.2607843128323575,251216000,0.2607842683792114,0.2419546246528625,0.3026791214942932,0.2765584021806717,0.3020311051607132,53.22611566509506,-0.0541512179691421,-0.055672572569282,0.176278763161239,1,1,1996,0.0234452512818912,0.3234489047444542,0.2296678996168891,33.33445575691687
1996-01-10,0.2579601109027862,0.261725705862751,0.2428960215657258,0.2447796863641412,365433600,0.2466624826192855,0.2419546246528625,0.2965598702430725,0.2764993464946746,0.3019324861466884,58.57127578970791,0.045801972653207,0.0447840290325038,0.183005907224641,2,1,1996,0.023489142410143,0.3234776313149607,0.2295210616743885,69.69879434568222
1996-01-11,0.2636085152626037,0.2636085152626037,0.2438383039922484,0.2457210890773126,756739200,0.2579601109027862,0.2377182692289352,0.3012669682502746,0.2764781814813613,0.3019671134650707,62.66618748396162,0.0218964255366835,0.0216601417697302,0.1837814312131953,3,1,1996,0.0235004958333009,0.3234791731479633,0.2294771898147593,87.87964465093022
1996-01-12,0.2551350593566894,0.261725698823042,0.2504280594984227,0.261725698823042,401856000,0.2636085152626037,0.2579601109027862,0.2956177294254303,0.2761279886960983,0.3019593735039234,56.62592430222893,-0.0321440902524455,-0.0326720563519277,0.1854080146500232,4,1,1996,0.0236884943388201,0.3235049773737386,0.2287510000184579,60.605635288306445
1996-01-15,0.2570187747478485,0.2598429654396675,0.2513695386153809,0.2541937293071999,363081600,0.2551350593566894,0.2607842683792114,0.2871451377868652,0.275768546462059,0.3019237194955348,59.03637685293809,0.007383208704867,0.0073560862382152,0.1840696408936859,0,1,1996,0.0238419551991503,0.3234524568603597,0.2280846360637582,66.66886046885318
1996-01-16,0.2603135704994201,0.2617256905238538,0.2532522413270177,0.2589014756146497,352912000,0.2570187747478485,0.2466624826192855,0.2833795547485351,0.2754750001430511,0.3019092060625553,61.76475298113372,0.0128192804389639,0.012737808994907,0.1845109448604216,1,1,1996,0.0239418707660088,0.3233587416750689,0.2275912586110333,77.27401274368532
1996-01-17,0.2560765147209167,0.258901560161555,0.2541937293062681,0.258901560161555,236409600,0.2603135704994201,0.2579601109027862,0.2975013256072998,0.2751154822111129,0.3018641737103462,57.47066192546837,-0.0162767379755672,-0.0164106592646925,0.1770581741925025,2,1,1996,0.0240981244225605,0.3233117310562339,0.2269192333659919,63.635952871065726
1996-01-18,0.2405425310134887,0.2513694548530579,0.2287742022104547,0.2476038601388618,698387200,0.2560765147209167,0.2636085152626037,0.2975013256072998,0.274201266169548,0.3018021416664123,49.751270185920134,-0.060661493008672,-0.0625793674090659,0.1860608774531086,3,1,1996,0.0245301597444471,0.3232615856584423,0.2251409466806536,30.488016737815684
1996-01-19,0.2250085771083831,0.2391303787034059,0.2212429829027384,0.2334819999647685,829225600,0.2405425310134887,0.2551350593566894,0.2918521165847778,0.272751121520996,0.3016297693550586,43.10352379118815,-0.0645788245415713,-0.0667583960821101,0.1951236545967364,4,1,1996,0.0252562034678706,0.3232635284567374,0.2222387145852547,8.16281573844198
1996-01-22,0.2297156155109405,0.2334820655225699,0.2203016399233738,0.2240672351863338,499744000,0.2250085771083831,0.2570187747478485,0.2904400825500488,0.2715077477693557,0.3014062614738941,44.53782317344211,0.0209193732214487,0.0207035676230727,0.1973023101171663,0,1,1996,0.0258190690852734,0.3231458859399027,0.2198696095988087,19.998923109018815
1996-01-23,0.2381890267133712,0.2560764245947373,0.2334820271238726,0.2541936398427353,988288000,0.2297156155109405,0.2603135704994201,0.2965598702430725,0.2703587511181831,0.3012251206487417,48.437609549101914,0.0368865267760916,0.0362224987433038,0.2001904489541142,1,1,1996,0.0260009454531039,0.322360642024391,0.2183568602119751,37.9997238899683
1996-01-24,0.2428961396217346,0.2428961396217346,0.2391305428315582,0.2419547592789482,655894400,0.2381890267133712,0.2560765147209167,0.2909107208251953,0.2692475858330726,0.3010721822828054,52.13999893332927,0.019762089686977,0.0195693546853152,0.201554832581478,2,1,1996,0.0259628871582517,0.3211733601495762,0.217321811516569,47.999451236208614
1996-01-25,0.2278328537940979,0.2410132807438212,0.2268914485969805,0.2391304703495864,445200000,0.2428961396217346,0.2405425310134887,0.2862036526203155,0.2676662293076515,0.300801923200488,36.99166099615096,-0.0620153364771253,-0.0640216802984111,0.2095642758074851,3,1,1996,0.0260305527204205,0.3197273347484926,0.2156051238668104,15.999209443150706
1996-01-26,0.2306579202413559,0.2353649215208542,0.2155938519006988,0.2287742800645238,735750400,0.2278328537940979,0.2250085771083831,0.2890279591083526,0.2660475093126296,0.3004991234838962,36.99215557645597,0.0123997325241387,0.012323485489013,0.2097944356209068,4,1,1996,0.0257582379457929,0.3175639852042154,0.2145310334210438,31.37389140295215
1996-01-29,0.219360277056694,0.2240672783265613,0.2165352316018083,0.2184188969144578,332595200,0.2306579202413559,0.2297156155109405,0.2880864441394806,0.2642779311537742,0.3001678352802991,37.91687066589573,-0.0489800791268744,-0.0502202693657852,0.2140213730685884,0,1,1996,0.0258675738382242,0.3160130788302228,0.2125427834773257,7.8443227386730126
1996-01-30,0.2057091146707534,0.2118282099795134,0.202296115879607,0.2033547723624388,622843200,0.219360277056694,0.2381890267133712,0.2654912173748016,0.262394870519638,0.2997636242210865,27.34719602422379,-0.0622316974117079,-0.0642523726544421,0.2085460917501731,1,1,1996,0.026639778244565,0.315674427008768,0.2091153140305079,5.566571893274983
1996-01-31,0.2080625742673874,0.2108867638167348,0.2061797770445455,0.2090039665938929,328059200,0.2057091146707534,0.2428961396217346,0.2428961396217346,0.2605307242274284,0.2994038514047861,25.210482711362943,0.0114407161802276,0.0113757661010493,0.1919866668529481,2,1,1996,0.02712073939258,0.3147722030125885,0.2062892454422683,9.7030100198901
1996-02-01,0.2137109637260437,0.2137109637260437,0.2071211794115629,0.2071211794115629,333043200,0.2080625742673874,0.2278328537940979,0.2466624826192855,0.2590047964453696,0.2991143202036619,31.03467284052705,0.0271475515409003,0.026785593012998,0.1935803983118987,3,2,1996,0.027571053407774,0.3141469032609178,0.2038626896298215,19.20735242472704
1996-02-02,0.2203015685081482,0.2231257577549332,0.2165351197174896,0.2174773792613631,555979200,0.2137109637260437,0.2306579202413559,0.2457210719585418,0.2575926133990287,0.2988110712915658,33.88422357674554,0.0308388707214526,0.0303729083608553,0.1967496632578103,4,2,1996,0.0277114229409185,0.3130154592808658,0.2021697675171916,30.29712518779444
1996-02-05,0.2203015685081482,0.2240671625504144,0.2184187840568443,0.2235964727225031,318729600,0.2203015685081482,0.219360277056694,0.2447796612977981,0.2561804303526878,0.2984518226236105,31.915016282924213,0.0,0.0,0.1967830976051173,0,2,1996,0.0277779231852828,0.3117362767232535,0.200624583982122,31.80869412287838
1996-02-06,0.2231258898973465,0.2259500808167093,0.2203016989779836,0.2203016989779836,226217600,0.2203015685081482,0.2057091146707534,0.2428961396217346,0.2545893657207488,0.2981113627552986,34.91402076785934,0.0128202509329562,0.0127387672048721,0.1973929739723067,1,2,1996,0.0273350107571445,0.309259387235038,0.1999193442064596,38.73122805611443
1996-02-07,0.2127695530653,0.2240671913948494,0.2090039711081151,0.2240671913948494,360326400,0.2231258898973465,0.2080625742673874,0.2414838969707489,0.2529135593771934,0.2977657871693372,36.65168650374463,-0.0464147698718923,-0.0475264713311559,0.2023892044115505,2,2,1996,0.0272778204651768,0.3074692003075471,0.1983579184468396,19.474483200105627
1996-02-08,0.2099453955888748,0.2118281930278341,0.2071211931455198,0.2071211931455198,263166400,0.2127695530653,0.2137109637260437,0.2438383102416992,0.2510871279239654,0.297387424558401,41.75270844568388,-0.0132733158280332,-0.013362193629453,0.2020618644553448,3,2,1996,0.0270303356922747,0.3051477993085149,0.1970264565394159,14.22319784325779
1996-02-09,0.2090039700269699,0.2146523617882752,0.2080625776850011,0.2099453749387695,205688000,0.2099453955888748,0.2203015685081482,0.2410132139921188,0.2493548527359962,0.2970183537155389,38.17239464386952,-0.0044841448380626,-0.0044942287720323,0.2019443700890544,4,2,1996,0.026893323720625,0.3031415001772464,0.195568205294746,12.472695504397056
1996-02-12,0.2137109637260437,0.2146523686680159,0.2108867740397894,0.2118281789817617,194275200,0.2090039700269699,0.2203015685081482,0.2400718480348587,0.2478861692547797,0.2966588189452886,35.393200379367215,0.0225210731569662,0.0222712181669138,0.2037461239227517,0,2,1996,0.0267924074675683,0.3014709841899164,0.194301354319643,28.11537234297815
1996-02-13,0.211828202009201,0.2174774367443524,0.2099454044904125,0.2108867969648904,228502400,0.2137109637260437,0.2231258898973465,0.2419546246528625,0.2464551421999931,0.2962898703664541,30.81411463308251,-0.0088098508565813,-0.008848887030332,0.203438284511088,1,2,1996,0.0267687856844576,0.2999927135689083,0.1929175708310778,24.619793734960144
1996-02-14,0.2080625742673874,0.2127695484697459,0.206650466922883,0.2127695484697459,163184000,0.211828202009201,0.2127695530653,0.2419546246528625,0.2446663671731948,0.2959067602455615,35.81106559805211,-0.0177768007569173,-0.0179367059826661,0.2038243594897459,2,2,1996,0.0262717808922165,0.297209928957628,0.1921228053887617,17.43775826178556
1996-02-15,0.2108868211507797,0.2118282263030568,0.2061798330988962,0.2080626308336164,122080000,0.2080625742673874,0.2099453955888748,0.2377182692289352,0.2429340770840644,0.295537771359086,35.810310479667336,0.0135740264357335,0.0134827246330605,0.2042066577342113,3,2,1996,0.0255628878555616,0.2940598527951877,0.1918083013729412,36.31824640822812
1996-02-16,0.207121193408966,0.2137109781687893,0.207121193408966,0.2118281932972673,156441600,0.2108868211507797,0.2090039700269699,0.2579601109027862,0.2412394586205482,0.2951359540969133,40.151234454653526,-0.0178561548856641,-0.0180174995685877,0.1842855460722713,4,2,1996,0.025057322854042,0.2913541043286323,0.191124812912464,20.398599313853975
1996-02-20,0.2184188365936279,0.2221844315416414,0.2108867919490031,0.2108867919490031,376913600,0.207121193408966,0.2137109637260437,0.2607842683792114,0.2397990337014198,0.2947766248136758,60.630129303629886,0.0545460510279816,0.053110390943771,0.1932205359098112,1,2,1996,0.0242276365213973,0.2882543067442144,0.1913437606586251,61.90627969163913
1996-02-21,0.2231258898973465,0.2240672952503586,0.2193602936249715,0.2212431043309957,221838400,0.2184188365936279,0.211828202009201,0.2466624826192855,0.2383303540945053,0.2943801601231098,62.12140470264677,0.0215505831691438,0.0213216525704817,0.1879762664881963,2,2,1996,0.0229063267123749,0.2841430075192551,0.1925177006697554,85.71494419456262
1996-02-22,0.2250085771083831,0.2268913616413757,0.2231257674357309,0.2259499568050496,184184000,0.2231258898973465,0.2080625742673874,0.2579601109027862,0.237012311220169,0.2939651049673557,59.67767052750619,0.0084377801782786,0.0084023810981591,0.1817582965159151,3,2,1996,0.0216824029538738,0.2803771171279167,0.1936475053124213,90.90948536641808
1996-02-23,0.2250085771083831,0.2278327664777018,0.2231257674357309,0.2250085771083831,173286400,0.2250085771083831,0.2108868211507797,0.2636085152626037,0.2357884097099304,0.2935430498421192,54.54529757207699,0.0,0.0,0.1798065847064665,4,2,1996,0.0205464173913684,0.2768812444926674,0.1946955749271934,86.95701261389794
1996-02-26,0.2221844643354416,0.2268914398604462,0.2221844643354416,0.2259500346995779,118283200,0.2250085771083831,0.207121193408966,0.2551350593566894,0.2344515398144721,0.2931232104450464,51.72416898518016,-0.0125511338689154,-0.0126305646806282,0.1777530645337142,0,2,1996,0.0191379869962334,0.272727513806939,0.1961755658220053,73.91437897375654
1996-02-27,0.2155937999486923,0.2250086298481453,0.2146523948917103,0.2250086298481453,149161600,0.2221844643354416,0.2184188365936279,0.2570187747478485,0.2330016869306564,0.2925724105536937,43.54790533813277,-0.0296630298003153,-0.0301118758528862,0.1790877678386622,1,2,1996,0.0176823863063075,0.2683664595432715,0.1976369143180413,43.476635175032264
1996-02-28,0.2090039700269699,0.2174774061325103,0.2080625776850011,0.2174774061325103,187913600,0.2155937999486923,0.2231258898973465,0.2603135704994201,0.2318719419836997,0.2919886615127324,46.551842708661376,-0.0305659528395095,-0.0310428342972859,0.1797351206548801,2,2,1996,0.0173659161452558,0.2666037742742115,0.197140109693188,13.04274519607602
1996-02-29,0.207121193408966,0.2090039908503201,0.2052383959676119,0.207121193408966,112884800,0.2090039700269699,0.2250085771083831,0.2560765147209167,0.2311564430594443,0.2913908316940068,47.36849997459149,-0.0090083294482919,-0.0090491497816113,0.1795004584094964,3,2,1996,0.017637302087034,0.2664310472335125,0.1958818388853762,8.333037826892841
